"state","points","price"
"california",82,18
"california",82,11
"california",82,50
"california",82,32
"washington",82,17
"california",93,55
"california",97,52
"california",96,45
"california",95,42
"california",95,80
"washington",95,45
"california",95,45
"california",95,80
"california",95,75
"california",94,52
"california",94,65
"california",86,24
"california",86,20
"california",86,50
"california",86,75
"california",86,45
"california",86,18
"california",86,40
"california",86,30
"washington",86,34
"washington",86,13
"washington",92,25
"washington",92,35
"washington",92,35
"oregon",92,55
"california",92,35
"washington",92,45
"california",92,65
"oregon",92,35
"washington",92,25
"california",92,30
"california",92,32
"washington",92,50
"washington",88,35
"california",88,36
"washington",88,28
"washington",88,20
"california",88,55
"washington",88,11
"california",93,38
"california",93,60
"california",93,38
"california",93,40
"california",93,125
"california",93,56
"california",93,36
"california",93,59
"california",93,59
"california",93,56
"california",93,42
"california",92,49
"california",92,45
"california",92,60
"california",92,30
"california",92,35
"california",92,65
"california",92,110
"california",92,30
"california",92,50
"california",92,52
"california",92,58
"california",92,60
"california",92,80
"california",92,30
"washington",91,29
"washington",91,32
"washington",91,30
"california",91,50
"washington",91,30
"washington",91,22
"washington",91,45
"california",91,32
"california",91,24
"washington",91,98
"washington",91,34
"california",91,24
"washington",91,25
"california",91,35
"washington",91,25
"california",91,30
"washington",91,20
"california",91,50
"california",90,29
"california",90,24
"california",90,28
"california",90,25
"washington",90,18
"california",90,18
"washington",90,42
"california",90,35
"california",90,35
"washington",90,14
"washington",90,28
"washington",90,21
"california",90,35
"washington",90,16
"washington",90,25
"california",83,10
"oregon",83,42
"california",83,32
"california",83,13
"california",83,28
"california",82,38
"california",82,40
"california",82,12
"california",82,30
"california",82,25
"california",82,32
"oregon",82,25
"california",82,28
"california",82,30
"california",82,32
"california",82,10
"california",82,35
"california",82,17
"california",82,39
"california",82,48
"california",82,23
"california",82,20
"california",82,36
"california",82,10
"california",82,35
"california",82,25
"california",82,58
"california",82,30
"california",81,16
"california",81,16
"california",94,42
"california",94,45
"california",94,40
"california",94,130
"california",94,42
"california",94,48
"california",94,40
"california",94,50
"washington",94,35
"california",94,45
"california",94,50
"california",93,50
"california",93,50
"california",93,32
"washington",93,50
"california",93,36
"washington",93,55
"california",93,50
"washington",93,75
"california",93,100
"california",93,78
"washington",93,75
"california",85,25
"california",85,69
"california",85,35
"washington",85,32
"california",85,18
"california",85,20
"california",85,28
"washington",85,22
"california",85,25
"california",85,26
"washington",85,20
"california",85,12
"california",85,32
"california",85,18
"california",85,25
"washington",92,28
"washington",92,18
"california",92,24
"washington",92,33
"washington",92,40
"california",92,34
"california",92,30
"california",92,35
"california",92,60
"new york",92,95
"california",92,32
"washington",92,22
"california",92,25
"california",92,45
"washington",92,50
"california",92,25
"california",92,40
"washington",92,18
"washington",92,55
"california",88,43
"washington",88,35
"washington",88,28
"california",88,150
"california",88,11
"washington",88,28
"california",88,30
"washington",88,15
"california",91,75
"california",91,30
"california",91,70
"california",91,70
"california",91,19
"california",91,15
"california",91,16
"oregon",91,35
"california",91,60
"oregon",91,75
"california",87,25
"california",87,18
"california",86,60
"california",86,24
"california",86,21
"washington",86,30
"california",86,15
"california",91,48
"washington",91,35
"california",91,40
"california",91,60
"washington",91,45
"washington",91,32
"california",91,54
"washington",91,15
"california",91,46
"washington",91,38
"washington",91,38
"washington",91,40
"california",91,50
"washington",91,28
"california",82,20
"california",82,30
"california",82,15
"california",82,26
"california",82,30
"california",82,30
"california",82,13
"california",82,25
"california",82,12
"california",81,15
"california",81,12
"california",81,38
"california",81,20
"california",81,18
"california",81,16
"california",81,26
"california",81,22
"california",80,12
"california",80,19
"california",80,20
"california",80,17
"washington",90,42
"washington",90,16
"washington",90,35
"washington",90,20
"washington",90,22
"washington",90,35
"california",90,55
"california",90,40
"washington",89,28
"washington",89,38
"washington",89,30
"washington",89,27
"washington",89,25
"massachusetts",89,25
"washington",89,18
"california",93,35
"california",93,29
"california",93,45
"california",93,25
"washington",93,42
"california",93,42
"california",92,42
"california",92,40
"california",92,38
"california",92,20
"california",92,45
"california",92,32
"california",92,29
"washington",92,48
"california",92,38
"california",92,51
"washington",92,24
"california",92,35
"california",92,55
"california",92,36
"california",92,54
"california",80,28
"california",97,140
"california",97,70
"california",96,28
"california",96,125
"california",95,30
"california",85,45
"california",85,34
"california",85,12
"california",85,10
"washington",85,32
"california",85,15
"california",85,33
"california",85,9
"california",85,20
"washington",85,10
"california",85,40
"washington",85,30
"washington",92,55
"new york",92,70
"washington",92,35
"washington",92,17
"oregon",92,28
"oregon",92,38
"california",92,35
"washington",92,45
"california",92,59
"california",92,26
"washington",92,28
"california",92,70
"california",92,52
"california",92,26
"washington",92,32
"oregon",92,30
"california",92,54
"california",91,115
"california",88,19
"washington",88,18
"washington",88,10
"washington",88,15
"washington",88,NA
"washington",88,13
"california",88,40
"california",88,25
"washington",88,26
"washington",86,24
"california",86,44
"washington",86,20
"washington",86,42
"washington",86,30
"california",86,16
"california",86,45
"california",86,30
"california",86,15
"california",86,50
"washington",86,24
"california",91,48
"california",91,18
"california",91,20
"oregon",91,15
"california",91,40
"california",91,50
"california",91,60
"oregon",91,19
"washington",91,28
"california",91,23
"california",90,26
"washington",90,29
"california",90,25
"california",90,45
"california",90,24
"washington",90,25
"california",80,35
"california",97,50
"washington",96,85
"california",95,60
"washington",95,60
"california",95,85
"california",95,40
"washington",95,120
"washington",95,72
"california",94,30
"california",94,75
"california",94,52
"california",94,100
"california",94,75
"washington",94,70
"california",94,60
"california",94,65
"washington",94,50
"california",94,38
"washington",89,42
"washington",89,33
"washington",89,28
"washington",89,16
"washington",89,22
"washington",89,12
"california",89,50
"washington",89,30
"washington",89,38
"california",89,35
"california",89,42
"california",89,45
"washington",89,28
"california",89,30
"california",89,10
"california",92,28
"california",92,33
"california",92,35
"washington",92,37
"california",92,24
"california",92,35
"california",92,40
"california",92,45
"california",92,45
"california",92,38
"california",92,32
"california",92,70
"washington",92,28
"california",92,40
"washington",92,37
"washington",92,49
"california",92,42
"california",92,50
"washington",92,20
"california",92,32
"washington",92,19
"california",95,125
"california",95,85
"california",95,65
"california",95,55
"california",95,95
"california",95,28
"california",95,60
"california",94,29
"california",94,27
"california",94,48
"california",94,50
"california",94,125
"california",84,35
"california",84,30
"california",84,35
"california",84,24
"california",84,40
"california",84,35
"california",84,56
"california",84,9
"california",84,42
"california",84,23
"california",84,12
"california",84,13
"california",84,12
"washington",84,15
"california",84,20
"california",84,42
"washington",84,25
"california",84,11
"california",91,24
"washington",91,30
"washington",91,25
"washington",91,60
"washington",91,20
"washington",91,28
"california",91,20
"california",91,50
"california",91,42
"california",91,22
"washington",91,60
"washington",91,22
"washington",88,25
"california",88,60
"washington",88,18
"california",88,49
"california",87,55
"california",87,18
"california",87,34
"washington",87,20
"california",87,48
"california",87,18
"washington",87,19
"washington",87,18
"california",91,70
"california",91,20
"california",91,50
"california",91,60
"california",91,75
"california",91,38
"california",91,55
"california",90,24
"california",90,58
"california",90,25
"oregon",90,22
"oregon",90,15
"california",90,80
"california",90,38
"oregon",90,60
"oregon",90,60
"california",93,56
"california",93,100
"washington",93,135
"california",93,45
"california",93,40
"california",93,45
"california",93,100
"california",93,140
"california",93,40
"california",93,60
"washington",93,60
"washington",93,35
"california",93,60
"washington",93,36
